,relevance,queryid,bm25 score,query length,document length,# of matched q/d terms,min idf,max idf,min tf,max tf,phrase frequency
47703,0,161909,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47704,1,161909,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47705,1,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47706,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47707,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47708,1,161918,31.448757,2,200,2,6.396448,9.40278,0.45239204,0.45239204,1.0
47709,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47710,1,161918,33.84904,2,200,2,6.396448,9.40278,0.45239204,0.62296134,1.0
47711,2,161918,53.455658,2,200,2,6.396448,9.40278,0.76768476,0.8920231,3.1111112
47712,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47713,1,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47714,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47715,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47716,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47717,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47718,1,161918,25.334637,2,200,2,6.396448,9.40278,0.45239204,0.71250916,0.25
47719,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47720,0,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47721,1,161918,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47722,1,161918,34.89862,2,166,2,6.396448,9.40278,0.50201845,0.50201845,1.0
47723,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47724,1,161933,58.42943,2,200,2,9.800082,10.3781595,0.62296134,0.76768476,2.0
47725,1,161933,15.361827,2,200,1,9.800082,9.800082,0.71250916,0.71250916,0.0
47726,1,161933,60.604668,2,200,2,9.800082,10.3781595,0.62296134,0.8685765,2.0
47727,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47728,1,161933,59.818726,2,200,2,9.800082,10.3781595,0.62296134,0.83212304,2.0
47729,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47730,1,161933,46.963062,2,200,2,9.800082,10.3781595,0.45239204,0.76768476,1.0
47731,1,161933,16.551422,2,200,1,9.800082,9.800082,0.76768476,0.76768476,0.0
47732,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47733,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47734,1,161933,15.361827,2,200,1,9.800082,9.800082,0.71250916,0.71250916,0.0
47735,1,161933,15.361827,2,200,1,9.800082,9.800082,0.71250916,0.71250916,0.0
47736,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47737,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47738,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47739,2,161933,15.361827,2,200,1,9.800082,9.800082,0.71250916,0.71250916,0.0
47740,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47741,0,161933,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47742,0,163527,0.018099884,4,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
47743,1,163527,3.8412178,4,200,2,0.009472072,3.8464584,0.45239204,0.62296134,0.0
47744,0,163527,0.016776953,4,200,1,0.009472072,0.009472072,0.8050918,0.8050918,0.0
47745,0,163527,0.018772751,4,200,1,0.009472072,0.009472072,0.9008661,0.9008661,0.0
47746,0,163527,0.018588476,4,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
47747,0,163527,0.016776953,4,200,1,0.009472072,0.009472072,0.8050918,0.8050918,0.0
47748,1,163527,13.574882,4,200,4,0.009472072,4.3365602,0.45239204,0.881448,0.0
47749,0,163527,0.018390756,4,178,1,0.009472072,0.009472072,0.882535,0.882535,0.0
47750,1,163527,5.961689,4,200,2,0.009472072,4.3365602,0.62296134,0.881448,0.0
47751,0,163527,0.013598658,4,174,1,0.009472072,0.009472072,0.6525719,0.6525719,0.0
47752,1,163527,4.334116,4,200,2,0.009472072,4.3365602,0.45239204,0.8685765,0.0
47753,2,163527,19.698175,4,200,4,0.009472072,4.3365602,0.45239204,0.9204185,0.1
47754,1,163527,0.017340245,4,200,1,0.009472072,0.009472072,0.83212304,0.83212304,0.0
47755,1,163527,10.917322,4,145,3,0.009472072,4.3365602,0.51136774,0.89330184,0.0
47756,0,163527,0.015997443,4,200,1,0.009472072,0.009472072,0.76768476,0.76768476,0.0
47757,0,163527,0.018099884,4,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
47758,1,163527,28.102047,4,200,4,0.009472072,4.3365602,0.45239204,0.881448,1.0
47759,0,163527,0.017766325,4,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
47760,1,163527,7.699024,4,200,2,0.009472072,4.3365602,0.8050918,0.8685765,0.0
47761,1,163736,29.690723,1,200,1,9.470603,9.470603,0.71250916,0.71250916,3.0
47762,2,163736,34.675114,1,200,1,9.470603,9.470603,0.83212304,0.83212304,6.0
47763,1,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47764,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47765,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47766,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47767,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47768,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47769,1,163736,18.851473,1,200,1,9.470603,9.470603,0.45239204,0.45239204,1.0
47770,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47771,1,163736,35.527138,1,200,1,9.470603,9.470603,0.85256976,0.85256976,7.0
47772,0,163736,0.0,1,179,0,0.0,0.0,0.0,0.0,0.0
47773,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47774,1,163736,25.959206,1,200,1,9.470603,9.470603,0.62296134,0.62296134,2.0
47775,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47776,0,163736,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47777,1,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47778,1,164182,34.447075,2,200,2,8.483216,8.822306,0.45239204,0.45239204,1.0
47779,2,164182,65.903854,2,200,2,8.483216,8.822306,0.85256976,0.9008661,7.125
47780,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47781,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47782,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47783,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47784,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47785,1,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47786,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47787,1,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47788,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47789,1,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47790,1,164182,34.447075,2,200,2,8.483216,8.822306,0.45239204,0.45239204,1.0
47791,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47792,1,164182,0.0,2,90,0,0.0,0.0,0.0,0.0,0.0
47793,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47794,1,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47795,0,164182,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47796,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47797,2,164285,27.143694,1,200,1,9.902736,9.902736,0.62296134,0.62296134,2.0
47798,0,164285,0.0,1,144,0,0.0,0.0,0.0,0.0,0.0
47799,1,164285,33.44959,1,200,1,9.902736,9.902736,0.76768476,0.76768476,4.0
47800,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47801,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47802,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47803,1,164285,31.045477,1,200,1,9.902736,9.902736,0.71250916,0.71250916,3.0
47804,1,164285,27.143694,1,200,1,9.902736,9.902736,0.62296134,0.62296134,2.0
47805,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47806,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47807,1,164285,38.406483,1,200,1,9.902736,9.902736,0.881448,0.881448,9.0
47808,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47809,1,164285,36.257298,1,200,1,9.902736,9.902736,0.83212304,0.83212304,6.0
47810,1,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47811,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47812,0,164285,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47813,1,164301,5.2172036,4,200,2,0.009472072,5.223361,0.45239204,0.8920231,0.0
47814,0,164301,0.018368106,4,200,1,0.009472072,0.009472072,0.881448,0.881448,0.0
47815,0,164301,0.018099884,4,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
47816,1,164301,10.45564,4,200,3,0.009472072,5.223361,0.45239204,0.9008661,0.0
47817,1,164301,14.680643,4,200,4,0.009472072,5.223361,0.45239204,0.8920231,0.0
47818,1,164301,10.273951,4,200,3,0.009472072,5.223361,0.62296134,0.8685765,0.0
47819,2,164301,11.519834,4,200,3,0.009472072,5.223361,0.45239204,0.9148183,0.0
47820,0,164301,0.015997443,4,200,1,0.009472072,0.009472072,0.76768476,0.76768476,0.0
47821,1,164301,5.2163815,4,200,2,0.009472072,5.223361,0.45239204,0.85256976,0.0
47822,0,164301,0.017766325,4,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
47823,0,164301,0.018929128,4,200,1,0.009472072,0.009472072,0.90837026,0.90837026,0.0
47824,0,164301,0.014847664,4,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
47825,0,164301,0.012981616,4,200,1,0.009472072,0.009472072,0.62296134,0.62296134,0.0
47826,1,164301,0.018588476,4,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
47827,1,164301,5.2163815,4,200,2,0.009472072,5.223361,0.45239204,0.85256976,0.0
47828,0,164301,0.017766325,4,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
47829,0,164301,0.014847664,4,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
47830,1,164301,2.2651403,4,200,2,0.009472072,2.2598488,0.45239204,0.76768476,0.0
47831,0,164301,0.017766325,4,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
47832,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47833,1,164723,29.198875,2,200,2,6.987159,7.6817713,0.45239204,0.45239204,1.0
47834,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47835,2,164723,44.030296,2,200,2,6.987159,7.6817713,0.71250916,0.76768476,2.0
47836,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47837,0,164723,0.0,2,192,0,0.0,0.0,0.0,0.0,0.0
47838,1,164723,17.221386,2,200,2,6.987159,7.6817713,0.45239204,0.62296134,0.0
47839,1,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47840,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47841,1,164723,7.9058886,2,191,1,7.6817713,7.6817713,0.46780688,0.46780688,0.0
47842,1,164723,0.0,2,186,0,0.0,0.0,0.0,0.0,0.0
47843,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47844,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47845,1,164723,34.52729,2,200,2,6.987159,7.6817713,0.45239204,0.76768476,1.0
47846,1,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47847,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47848,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47849,0,164723,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47850,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47851,1,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47852,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47853,2,165585,20.3919,1,200,1,5.569516,5.569516,0.83212304,0.83212304,6.0
47854,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47855,1,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47856,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47857,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47858,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47859,1,165585,11.086261,1,200,1,5.569516,5.569516,0.45239204,0.45239204,1.0
47860,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47861,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47862,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47863,0,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47864,1,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47865,1,165585,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47866,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47867,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47868,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47869,1,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47870,0,165586,3.6611223,2,193,1,3.5573366,3.5573366,0.46780688,0.46780688,0.0
47871,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47872,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47873,1,165586,8.232719,2,200,1,8.271907,8.271907,0.45239204,0.45239204,0.0
47874,1,165586,11.336773,2,200,1,8.271907,8.271907,0.62296134,0.62296134,0.0
47875,1,165586,11.336773,2,200,1,8.271907,8.271907,0.62296134,0.62296134,0.0
47876,2,165586,41.991432,2,200,2,3.5573366,8.271907,0.85256976,0.881448,3.6761904
47877,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47878,1,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47879,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47880,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47881,1,165586,8.813555,2,178,1,8.271907,8.271907,0.48430926,0.48430926,0.0
47882,0,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47883,1,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47884,1,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47885,1,165586,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47886,1,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47887,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47888,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47889,2,165761,45.804787,3,200,3,5.391876,5.97091,0.62296134,0.8685765,1.0
47890,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47891,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47892,1,165761,34.488445,3,200,3,5.391876,5.97091,0.45239204,0.45239204,1.0
47893,1,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47894,0,165761,0.0,3,196,0,0.0,0.0,0.0,0.0,0.0
47895,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47896,0,165761,0.0,3,185,0,0.0,0.0,0.0,0.0,0.0
47897,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47898,0,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47899,0,165761,8.173092,3,200,1,5.9635186,5.9635186,0.62296134,0.62296134,0.0
47900,1,165761,0.0,3,141,0,0.0,0.0,0.0,0.0,0.0
47901,1,165761,59.780167,3,200,3,5.391876,5.97091,0.76768476,0.83212304,4.0
47902,1,165761,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47903,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47904,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47905,1,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47906,2,165900,27.383106,1,200,1,8.73453,8.73453,0.71250916,0.71250916,3.0
47907,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47908,0,165900,0.0,1,184,0,0.0,0.0,0.0,0.0,0.0
47909,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47910,1,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47911,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47912,1,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47913,1,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47914,1,165900,17.386301,1,200,1,8.73453,8.73453,0.45239204,0.45239204,1.0
47915,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47916,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47917,1,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47918,1,165900,0.0,1,185,0,0.0,0.0,0.0,0.0,0.0
47919,0,165900,0.0,1,165,0,0.0,0.0,0.0,0.0,0.0
47920,0,165900,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47921,1,165903,30.16484,1,200,1,9.621834,9.621834,0.71250916,0.71250916,3.0
47922,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47923,1,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47924,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47925,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47926,1,165903,34.084423,1,200,1,9.621834,9.621834,0.8050918,0.8050918,5.0
47927,0,165903,0.0,1,181,0,0.0,0.0,0.0,0.0,0.0
47928,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47929,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47930,1,165903,32.500755,1,200,1,9.621834,9.621834,0.76768476,0.76768476,4.0
47931,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47932,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47933,2,165903,30.16484,1,200,1,9.621834,9.621834,0.71250916,0.71250916,3.0
47934,1,165903,19.152502,1,200,1,9.621834,9.621834,0.45239204,0.45239204,1.0
47935,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47936,1,165903,32.500755,1,200,1,9.621834,9.621834,0.76768476,0.76768476,4.0
47937,0,165903,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
47938,1,166211,14.221821,3,200,2,5.952012,8.337504,0.45239204,0.45239204,0.0
47939,0,166211,0.0,3,191,0,0.0,0.0,0.0,0.0,0.0
47940,1,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47941,1,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47942,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47943,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47944,1,166211,29.948841,3,151,3,5.952012,8.337504,0.51136774,0.8071775,0.0
47945,1,166211,0.0,3,183,0,0.0,0.0,0.0,0.0,0.0
47946,1,166211,9.205517,3,200,1,6.7168303,6.7168303,0.62296134,0.62296134,0.0
47947,1,166211,47.424957,3,200,3,5.952012,8.337504,0.45239204,0.83212304,1.0
47948,1,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47949,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47950,1,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47951,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47952,2,166211,25.660845,3,200,3,5.952012,8.337504,0.45239204,0.62296134,0.0
47953,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47954,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47955,0,166211,0.0,3,170,0,0.0,0.0,0.0,0.0,0.0
47956,0,166211,0.0,3,169,0,0.0,0.0,0.0,0.0,0.0
47957,1,166211,46.472748,3,200,3,5.952012,8.337504,0.45239204,0.76768476,1.0
47958,0,166211,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47959,1,166563,73.376076,3,200,3,5.715952,9.002794,0.76768476,0.85256976,4.0
47960,1,166563,62.580124,3,200,3,5.715952,9.002794,0.62296134,0.76768476,2.0
47961,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47962,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47963,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47964,1,166563,76.29667,3,187,3,5.715952,9.002794,0.7785685,0.9248473,4.3095236
47965,1,166563,23.45045,3,200,3,5.715952,9.002794,0.45239204,0.62296134,0.0
47966,0,166563,0.0,3,181,0,0.0,0.0,0.0,0.0,0.0
47967,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47968,1,166563,71.71568,3,200,3,5.715952,9.002794,0.76768476,0.85256976,3.090909
47969,1,166563,68.61578,3,200,3,5.715952,9.002794,0.71250916,0.83212304,3.0
47970,0,166563,0.0,3,157,0,0.0,0.0,0.0,0.0,0.0
47971,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47972,1,166563,70.38185,3,200,3,5.715952,9.002794,0.71250916,0.85256976,3.1666667
47973,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47974,2,166563,70.84893,3,200,3,5.715952,9.002794,0.71250916,0.8685765,3.1111112
47975,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47976,0,166563,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
47977,1,166563,50.649216,3,200,3,5.715952,9.002794,0.45239204,0.8920231,1.0
47978,1,166642,31.102535,2,200,2,3.1660895,8.180935,0.62296134,0.62296134,2.0
47979,1,166642,31.102535,2,200,2,3.1660895,8.180935,0.62296134,0.62296134,2.0
47980,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47981,1,166642,38.328125,2,200,2,3.1660895,8.180935,0.76768476,0.76768476,4.0
47982,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47983,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47984,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47985,0,166642,0.0,2,148,0,0.0,0.0,0.0,0.0,0.0
47986,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47987,1,166642,35.57338,2,200,2,3.1660895,8.180935,0.71250916,0.71250916,3.0
47988,1,166642,31.102535,2,200,2,3.1660895,8.180935,0.62296134,0.62296134,2.0
47989,0,166642,3.1510904,2,200,1,3.1660895,3.1660895,0.45239204,0.45239204,0.0
47990,1,166642,36.566437,2,200,2,3.1660895,8.180935,0.71250916,0.76768476,3.0
47991,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47992,0,166642,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
47993,1,166642,35.57338,2,200,2,3.1660895,8.180935,0.71250916,0.71250916,3.0
47994,0,166642,0.0,2,148,0,0.0,0.0,0.0,0.0,0.0
47995,1,166642,35.957703,2,200,2,3.1660895,8.180935,0.71250916,0.76768476,3.0
47996,2,166642,42.67018,2,200,2,3.1660895,8.180935,0.85256976,0.881448,6.1666665
47997,2,167358,26.033901,1,200,1,8.304168,8.304168,0.71250916,0.71250916,3.0
47998,1,167358,16.529654,1,200,1,8.304168,8.304168,0.45239204,0.45239204,1.0
47999,1,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48000,1,167358,16.529654,1,200,1,8.304168,8.304168,0.45239204,0.45239204,1.0
48001,1,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48002,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48003,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48004,1,167358,0.0,1,198,0,0.0,0.0,0.0,0.0,0.0
48005,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48006,1,167358,26.033901,1,200,1,8.304168,8.304168,0.71250916,0.71250916,3.0
48007,0,167358,0.0,1,171,0,0.0,0.0,0.0,0.0,0.0
48008,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48009,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48010,0,167358,0.0,1,171,0,0.0,0.0,0.0,0.0,0.0
48011,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48012,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48013,1,167358,22.76197,1,200,1,8.304168,8.304168,0.62296134,0.62296134,2.0
48014,0,167358,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
48015,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48016,1,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48017,1,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48018,2,167551,9.811899,2,200,1,5.359729,5.359729,0.83212304,0.83212304,0.0
48019,1,167551,5.334337,2,200,1,5.359729,5.359729,0.45239204,0.45239204,0.0
48020,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48021,1,167551,0.0,2,161,0,0.0,0.0,0.0,0.0,0.0
48022,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48023,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48024,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48025,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48026,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48027,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48028,1,167551,24.340721,2,200,2,5.359729,6.8685627,0.45239204,0.45239204,1.0
48029,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48030,0,167551,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48031,0,167795,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48032,0,167795,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48033,0,167795,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48034,0,167795,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48035,0,167795,0.0,2,194,0,0.0,0.0,0.0,0.0,0.0
48036,1,167795,13.956051,2,200,2,2.2127712,5.1304493,0.45239204,0.62296134,0.5
48037,1,167795,5.106144,2,200,1,5.1304493,5.1304493,0.45239204,0.45239204,0.0
48038,0,167795,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
48039,2,167795,26.03215,2,200,2,2.2127712,5.1304493,0.8050918,0.85256976,4.125
48040,0,167795,2.2022884,2,200,1,2.2127712,2.2127712,0.45239204,0.45239204,0.0
48041,1,167795,5.106144,2,200,1,5.1304493,5.1304493,0.45239204,0.45239204,0.0
